id,code,name,asset_type,utility_type,lifecycle_status,verification_status,zone_id,map_x,map_y,attachedMetersCount,outboundConnectionsCount,inboundConnectionsCount
8923c3e3-0c72-4e15-9cea-6c7964d1b1bc,AST-RTG-180a,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
8fefd0d6-cc78-46ba-820a-f7d559668270,AST-RTG-1d93,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
b80b8d21-7889-4815-9ece-fce133d80278,AST-RTG-3beb,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
440dbf96-6c50-4ab2-9656-aadf3358a33f,AST-RTG-48d4,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
df41496c-35ac-4bc8-9482-e5a5eae8f5c0,AST-RTG-4ed5,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
955d0114-ae49-4152-af6e-a17dd9d448cd,AST-RTG-5679,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
4b7c8047-62fd-4cf2-ada5-0865d8757474,AST-RTG-6260,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
987caedd-6335-46fd-8e91-3ac7c81504c7,AST-RTG-62d2,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
3ee7575c-563c-4f0e-97b8-368dabc7cd76,AST-RTG-6e60,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
7baee973-8e1a-45fc-aceb-6a022e8acbf3,AST-RTG-abf4,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
a9091ee8-b2c5-4972-8e8e-5b7a164fd8c0,AST-RTG-e504,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
aee03e2e-1c5f-4416-94eb-c778774d7ad2,AST-RTG-ed2e,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
dffba5d5-2a4b-404b-9b4f-b7d4bea83e43,AST-RTG-ee7d,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
5417ae7e-a49e-4b15-84e4-7e09b116b400,AST-RTG-f601,Cẩu Khung RTG-99,RTG,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
411f8874-8bf0-4639-a6ff-33d904671e16,AST-SW-1948,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
236c8d27-c9bc-4fc8-94d1-4875117884f1,AST-SW-2c30,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
6b4ab245-fbdb-42ee-8cfa-fc9fe8cfe256,AST-SW-3b29,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
07385007-a2d3-487e-abaa-837e906dff0e,AST-SW-4925,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
fac5160b-8bf9-44c1-887f-35fc6c788b49,AST-SW-49b4,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
3fbc0764-fc31-4b5f-8666-31c83b01b470,AST-SW-8038,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
0f4850bd-9a15-4c41-b6e2-066d1bf118ba,AST-SW-81d1,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
07ff3390-f6ee-4985-9d2a-e1c2390f5294,AST-SW-8216,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
675a63ce-f00a-4b1d-b99e-f565b420ff0b,AST-SW-8280,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
f9180cd5-a545-4cce-a50a-65222c1c3981,AST-SW-8b07,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
d48157cb-c959-45c8-af2b-b979da5f89ec,AST-SW-91f9,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
9149701a-26f5-4c79-a790-227d11c02b1f,AST-SW-a369,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
84fdd89d-3cab-4fc7-85c4-3b56e28eee99,AST-SW-a5fb,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
aeeec124-79ae-4666-ae32-ee046e16442f,AST-SW-eaa5,Tủ Điện Kiosk,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,2,0,0
6e777901-caf8-448e-9b9c-264fdcf08acf,AST-TEST-006CF0,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
8dfd4fcf-b1dc-4adc-868a-c5a50e937ee2,AST-TEST-0A8A3E,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
9594373a-f9c3-4d44-80bf-738d14a90f00,AST-TEST-24B4DA,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
b0ca28a0-52fa-428e-b6d0-cccba3ce2d78,AST-TEST-40847B,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
7a37652e-7a6f-4e43-9b33-d7619c59188d,AST-TEST-4E54DD,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
cab603ad-a375-4c5f-b529-21ad05e1c26b,AST-TEST-6CEC01,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
80f11caf-a3ef-4eb0-bf7c-82d301185383,AST-TEST-6FEB16,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
6cae3a72-e104-45d5-9b18-4b7ea823121f,AST-TEST-7D8CE8,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
b9d35305-19c5-4412-9ddf-08593119ac95,AST-TEST-A16A31,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
636fbf49-7ff4-4bbf-8635-7d7ddcb8e8f7,AST-TEST-AF7C37,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
e843b054-c76d-49a3-b993-2a074eb5790d,AST-TEST-B1A95F,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
1c695236-1917-4cbd-94f4-fea419f3aa8e,AST-TEST-C19E95,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
dfdaadd7-b2da-45e5-8f06-90742a28ea17,AST-TEST-C751E7,Trạm Biến Áp Kiểm Thử (Đã cập nhật),SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,zone-technical,0.5,0.5,0,0,0
522eb0f5-0bfa-4422-8c1d-9073054256df,AST-TOPO-CR-334f,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
7434b506-82d9-4f86-a6b4-69f2667a6245,AST-TOPO-CR-406d,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
a852398f-fdb9-40f9-ab70-1545c74c3bd2,AST-TOPO-CR-4cd5,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
c12c4ef6-bff4-4ffd-8f7d-5420ea0ba60f,AST-TOPO-CR-5244,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
a1a92a50-207b-4d38-87fd-452357509560,AST-TOPO-CR-6592,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
b1d8c83f-08cb-4707-877f-1215efd7db2e,AST-TOPO-CR-6b9e,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
1f9a9783-5958-412e-9053-06d4e62e6a70,AST-TOPO-CR-728b,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
b4e11341-7133-46d2-a11a-894566648276,AST-TOPO-CR-895f,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
7829cac6-8c6e-42b6-a8fb-638bdf8eb49a,AST-TOPO-CR-9365,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
0583b629-fb0c-4e27-8e19-2437d316e0c6,AST-TOPO-CR-a574,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
aae0217e-b562-4939-b405-352689599a75,AST-TOPO-CR-b6ef,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
1763d502-3171-46d8-99b7-c98d83d712c9,AST-TOPO-CR-b8de,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
56d080b5-4321-41a6-9084-8f36c1d6d79d,AST-TOPO-CR-e2b3,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
71053e24-9cc7-403c-9f6a-4258b6a905d5,AST-TOPO-CR-f680,Cẩu Bờ,QUAY_CRANE,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,2,1
a7c04c3c-73e8-441b-b209-e9f427051b55,AST-TOPO-SUB-03da,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
169154c2-e645-4926-b5ae-8623ccd7923d,AST-TOPO-SUB-1a6f,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
b3178fc5-0565-40fa-8aa1-b8de7bab9b3c,AST-TOPO-SUB-20db,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
27db8fe5-9d12-4b6b-b8c1-4d9c38a45e55,AST-TOPO-SUB-2a6c,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
eafced99-7d1b-43e8-83aa-b0064ab27f2e,AST-TOPO-SUB-306c,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
d20ead16-59fa-4d2f-b5e7-977ed183a162,AST-TOPO-SUB-4d8a,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
6584dd56-d3d1-46b6-9351-b5fd5771e311,AST-TOPO-SUB-a744,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
490fe555-9fd8-4ecb-a52c-9bf7985445a6,AST-TOPO-SUB-bba7,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
07a3b1f5-9e69-4ebd-814e-dd5ee7af5ca7,AST-TOPO-SUB-c021,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
39df8fd2-df56-495d-82c0-8fd14dab7075,AST-TOPO-SUB-e412,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
1599c15c-0fb0-408a-8a39-c0e94a54bfad,AST-TOPO-SUB-ea41,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
8a2991f2-a80c-499e-af49-bf07f1a2e66e,AST-TOPO-SUB-ee81,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
fd79189c-7ee7-4741-981f-d3ca8d12969b,AST-TOPO-SUB-eeab,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
a39796d7-4841-4045-b145-67268a6499d7,AST-TOPO-SUB-f263,Trạm TT,SUBSTATION,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
749fadd4-e0ea-4149-8bb4-219335bfcc35,AST-TOPO-SW-26a1,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
049b9cf4-252b-49ab-a687-e4a9c4e5b0e7,AST-TOPO-SW-3c73,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
38c8e34e-e137-45d1-b08f-ffc1478af9f0,AST-TOPO-SW-4bab,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
d5695c00-a84d-403b-b0dd-4472cf592896,AST-TOPO-SW-4ef5,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
e9de0bda-56d6-4313-a9ff-dcf1b3ede9bb,AST-TOPO-SW-5a9b,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
c366f684-582a-4012-8760-773b788ff279,AST-TOPO-SW-64e4,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
08beb6d5-73fb-4957-aad2-2f6b57e6ea86,AST-TOPO-SW-6b45,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
bc5d8053-74fc-4001-b27d-24c7a2014b76,AST-TOPO-SW-8e61,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
0e6388df-f4e8-4d0e-b9f2-10210f44d380,AST-TOPO-SW-91a8,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
694fc98e-f464-44f3-9e79-1a8bb8ac2855,AST-TOPO-SW-993e,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
d3af3a4d-e997-4dcb-9f4a-f7c43652b3ec,AST-TOPO-SW-9ca5,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
3cb1d56a-4d63-4a09-afa0-8b9be8059a4a,AST-TOPO-SW-ac46,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
a2a9fb8a-522a-4086-8299-8e75fba96a1a,AST-TOPO-SW-ade7,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
10c6a88d-66a8-4bdf-abcb-6eb67a3b513c,AST-TOPO-SW-c151,Tủ Phân Phối,SWITCHBOARD,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,1,1
85d94e6b-ce43-4efd-a961-d32e96eb5a7f,AST-VAL-0F3A6B,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
ab42fa04-aff1-4f2f-ab84-7f4f9a1e5e62,AST-VAL-174E17,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
c7970b80-6da5-4ad7-86ff-654cb3a1d4ea,AST-VAL-33555A,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
01ac3a35-55eb-4c37-b40d-348fb57f05c0,AST-VAL-38FD94,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
f30d9e3b-6641-4fa5-a43c-606215da7c0f,AST-VAL-40440C,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
b4dcfac4-c941-4280-95a6-a02638915486,AST-VAL-422B8B,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
b353beb9-e6ca-422c-90ab-e1b03134a1c5,AST-VAL-50A6A7,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
e1c4ac41-3577-40e0-a076-3a299c6ef123,AST-VAL-68377D,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
8a019e20-cf77-471b-8f50-263ac5f0bb6d,AST-VAL-A7C99B,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
2570ebb9-a934-4003-917a-5b0812302c9b,AST-VAL-BDAA53,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
165f8b98-2dd9-4a6f-8925-7c78feb010e5,AST-VAL-DC46E4,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
47b12461-5bad-493a-a58e-fa75ffb65ece,AST-VAL-E13703,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
7cb099d9-6f7c-43aa-bc42-de61a5bba907,AST-VAL-EF25C0,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
17612789-0d4c-4339-8ed9-e9b8eb3dbfef,AST-VAL-F78312,Asset Val,PUMP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
e9c3dca1-fc59-489d-8dda-2c17d7d50f2e,E-DST-08af62,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
87a71efb-bc86-4902-a32a-d93276fe71d9,E-DST-7a6512,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
7e4ad096-651f-4966-9545-62c5aa08fd98,E-DST-a2e1b2,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
9ed09078-b82a-46f0-9abc-9839241e1a99,E-DST-a6ff42,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
79aced72-5ff6-48d3-bf39-54702a6bb387,E-DST-b3bf70,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
46e89b3c-32bf-4145-8e42-2bfbc0703584,E-DST-d04067,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
43758a7f-eff5-4d88-b45e-9b75651edd7f,E-DST-d22fb9,Cẩu Bờ QC-01,QUAY_CRANE,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
cd0d11b5-cc81-4b44-bcda-fc26351ca864,E-SRC-273fde,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
d384f567-9ff8-4b09-a893-abd68328537a,E-SRC-596d44,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
30ee0b45-a419-4c37-a748-bac48945335a,E-SRC-5c38aa,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
303cb93c-53bb-42b7-a94b-ebf51f7630e0,E-SRC-99462e,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
de1d8f12-8bb4-4c1e-9754-0bb07c38d232,E-SRC-d41874,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
8280f517-63a5-48b2-aeb7-b52dd64fc2b2,E-SRC-d5b34d,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
9ee2b7a6-834c-4551-be9f-02d4ae4c8ade,E-SRC-ea2824,Trạm Cắt 22kV,SUBSTATION,UNKNOWN,ACTIVE,VERIFIED,,,,0,1,0
f26cdfdb-1ba5-4a81-9d74-4b530a691f09,SUB-ST-3662,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,0
1408b628-042b-4474-8a8d-722a49bf0655,SUB-ST-6F70,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
46a58ab9-5efc-4a0d-841c-6a34ddd62139,SUB-ST-8C34,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
13dcf5d4-8e7b-4563-bbe4-ff557588f13f,SUB-ST-93E8,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
bfa024b1-f220-44d5-848b-85e1d08faad0,SUB-ST-A0CE,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
69270274-b73d-4494-be5d-8c7897b7f722,SUB-ST-A502,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
ae2e22b3-5d8b-44c4-aeaa-51f6d5c11d6b,SUB-ST-AC1D,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
2ab9ab91-25b7-47b7-9053-1f115d22e624,SUB-ST-C1C2,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
c89d09ae-9c62-411b-91e4-e30505e036f9,SUB-ST-C563,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
78ea74f1-0205-47b0-aee2-2da2f151be65,SUB-ST-C7F6,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
7b1a7c8e-0b6f-47fe-be86-26669ed0dcf6,SUB-ST-D9D3,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
bf877416-a4e9-40bd-978d-4c9260f29440,SUB-ST-DFFA,Tủ Phân Phối Cầu Tàu,WORKSHOP,UNKNOWN,ACTIVE,VERIFIED,,,,0,0,1
66b7e9f9-83e6-4e6b-8daa-cc883a6368ed,TEST-A1-002485,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
722cbe76-564a-4523-abe8-8beb3731d574,TEST-A1-1386AE,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
a3e1441c-bdb7-463c-83a9-52eeaf5213e5,TEST-A1-1C0FF7,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
273903dc-d75e-42a3-9afd-97aa1f3c23fa,TEST-A1-3A496C,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
d80403d3-f6a8-4cd9-8a28-97d69c58f321,TEST-A1-4BF0B3,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
27780e99-615d-4397-983a-a08f8027fe05,TEST-A1-55A031,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
cec0ec81-94da-4f98-ac9c-ed7018902981,TEST-A1-5F0B43,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
9367aee6-8b4a-4350-a2fe-c75ad670f697,TEST-A1-72C18C,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
e2fb768f-fd1b-4f1a-8778-b73692def938,TEST-A1-BB5940,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
b0f9312e-d24a-4236-8ad7-ade411f7fa6f,TEST-A1-BC97BC,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
e4a31343-6125-46e1-97f5-4cf06695ed7d,TEST-A1-CFA71B,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
f80c5c1d-739b-4c74-b9c0-a21f18d31e1f,TEST-A1-E4EB98,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
57b7d348-0185-4cb0-a160-efc8f022ab71,TEST-A1-F4A843,Thiết bị A1,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
d6a03f0f-2763-4d02-a928-a4e0f94d7c65,TEST-A2-01BD1C,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
0d6d2a4b-e1c8-415d-a1e0-0613f07a6975,TEST-A2-25E05E,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
c0bc6f10-3ef7-403a-8c1f-1fbd69f2c974,TEST-A2-3855AA,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
e568f3bb-3e87-4f07-8d20-1e36e785a67b,TEST-A2-78411D,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
ade93b97-8635-4612-9779-56b5cd553002,TEST-A2-8C0889,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
85b3c89e-d920-47b2-9669-c2c0c77bf3dc,TEST-A2-932D7E,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
ab77346e-c405-454f-9b09-6746f8d4ca3d,TEST-A2-9346C3,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
b6f6ba4e-cf8b-4c01-964f-a59a5af5d296,TEST-A2-B27741,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
bcd6b11b-0291-400e-a864-e992ca0ef6c9,TEST-A2-B68DE3,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
7ca93ac1-7784-46dd-b540-41143eda21a7,TEST-A2-B7C489,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,0,0,0
9947b581-f564-40cc-85fa-cff5e28b7823,TEST-A2-BA6D95,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
7462cae9-724d-45c0-b4d3-546325e0ba22,TEST-A2-DAD78D,Thiết bị A2,WORKSHOP,UNKNOWN,ACTIVE,UNVERIFIED,,,,1,0,0
